id,longitude,latitude,accommodates,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,tv,air_conditioning,balcony_patio,bed_linen,outdoor_space,breakfast,coffee_machine,cooking_equip,white_goods,child_friendly,parking,greet_by_host,internet,long_term_stay,pets,private_entrance,security_system,self_checkin,gym,review_scores_rating_under80,review_scores_rating_80_94,review_scores_rating_95_100,review_scores_rating_unknown,property_type_House,room_type_Private room,host_is_superhost_TRUE,instant_bookable_TRUE,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,walkscore
789867,-87.67398,41.96437,1.0986122886681098,2.995732273553991,-6.907755278982137,2.302585092994046,2.302585092994046,0.6931471805599453,3.091042453358316,5.389071729816501,95,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,94
790016,-87.66346,41.96046,1.6094379124341003,5.700443573390687,5.298317366548036,4.0943445622221,3.4011973816621555,5.8998973535824915,5.8998973535824915,2.772588722239781,95,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87
802613,-87.68323,41.92285,1.3862943611198906,5.1647859739235145,5.703782474656201,4.605170185988092,3.2188758248682006,0,7.025538314638521,4.04305126783455,94,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,88
810974,-87.66951,42.00184,0.6931471805599453,3.912023005428146,-6.907755278982137,2.995732273553991,2.995732273553991,0.6931471805599453,3.4011973816621555,4.727387818712341,99,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,94
818109,-87.674,41.89513,1.0986122886681098,4.394449154672439,-6.907755278982137,3.8066624897703196,2.302585092994046,1.0986122886681098,5.075173815233827,2.833213344056216,99,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,98
824518,-87.67598,41.90213,1.3862943611198906,4.553876891600541,6.907755278982137,4.8283137373023015,2.302585092994046,3.332204510175204,5.8998973535824915,4.465908118654584,97,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,97
834943,-87.68378,41.96238,1.3862943611198906,4.499809670330265,4.605170185988092,3.912023005428146,2.995732273553991,0.6931471805599453,7.025538314638521,3.9889840465642745,98,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,96
863120,-87.65959,41.9217,0.6931471805599453,4.442651256490317,-6.907755278982137,3.912023005428146,2.302585092994046,0.6931471805599453,7.025538314638521,4.574710978503383,99,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,95
872247,-87.65271,41.85939,1.0986122886681098,4.8283137373023015,6.214608098422191,-6.907755278982137,-6.907755278982137,1.0986122886681098,7.025538314638521,5.093750200806762,98,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,91
873628,-87.64975,41.89397,0.6931471805599453,5.0106352940962555,-6.907755278982137,-6.907755278982137,-6.907755278982137,1.0986122886681098,5.19295685089021,4.477336814478207,99,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,89
887038,-87.65567,41.9263,1.3862943611198906,5.0106352940962555,5.298317366548036,5.298317366548036,2.0794415416798357,3.4657359027997265,5.703782474656201,3.58351893845611,85,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,96
903996,-87.7138,41.92649,0.6931471805599453,4.700480365792417,-6.907755278982137,2.995732273553991,-6.907755278982137,0.6931471805599453,7.025538314638521,4.969813299576001,100,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,94
909096,-87.70927,41.91105,2.3978952727983707,5.298317366548036,-6.907755278982137,5.298317366548036,3.2188758248682006,0,7.025538314638521,5.298317366548036,96,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,91
929914,-87.63813,41.91316,0.6931471805599453,4.74493212836325,4.605170185988092,-6.907755278982137,2.302585092994046,0.6931471805599453,3.044522437723423,5.717027701406222,98,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,97
931105,-87.69659,41.88449,0.6931471805599453,4.31748811353631,-6.907755278982137,-6.907755278982137,2.995732273553991,1.0986122886681098,7.025538314638521,3.1354942159291497,98,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,62
949514,-87.66788,41.90677,0.6931471805599453,3.912023005428146,-6.907755278982137,-6.907755278982137,2.302585092994046,1.0986122886681098,4.0943445622221,4.890349128221754,97,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,97
960326,-87.65449,41.89505,2.0794415416798357,5.71042701737487,6.905753276311464,5.0106352940962555,4.0943445622221,0,7.025538314638521,5.579729825986222,99,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,91
966137,-87.6788,41.86755,1.791759469228055,5.594711379601839,6.214608098422191,-6.907755278982137,2.995732273553991,0.6931471805599453,7.025538314638521,3.6888794541139363,95,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80
979841,-87.66712,42.00498,0.6931471805599453,4.23410650459726,4.553876891600541,-6.907755278982137,2.995732273553991,0.6931471805599453,4.499809670330265,5.342334251964811,100,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,92
979926,-87.66794,42.00623,0.6931471805599453,4.07753744390572,4.553876891600541,-6.907755278982137,2.995732273553991,0.6931471805599453,4.499809670330265,5.480638923341991,99,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,95
979942,-87.66693,42.00426,0.6931471805599453,4.07753744390572,4.553876891600541,-6.907755278982137,2.995732273553991,0.6931471805599453,4.499809670330265,5.4510384535657,98,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,92
983640,-87.67082,42.00381,1.3862943611198906,5.0689042022202315,5.0106352940962555,-6.907755278982137,2.995732273553991,0.6931471805599453,4.499809670330265,5.170483995038151,98,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,93
1020810,-87.62609,41.8943,0.6931471805599453,4.605170185988092,6.684611727667927,4.382026634673881,-6.907755278982137,3.4011973816621555,5.8998973535824915,3.367295829986474,92,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,100
1027405,-87.70769,41.85432,1.3862943611198906,3.8066624897703196,6.309918278226516,-6.907755278982137,2.302585092994046,0.6931471805599453,7.025538314638521,1.791759469228055,83,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,77
1027463,-87.70784,41.85423,1.3862943611198906,3.8066624897703196,6.309918278226516,-6.907755278982137,2.302585092994046,0.6931471805599453,7.025538314638521,2.302585092994046,88,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,77
1027741,-87.70768,41.85455,1.3862943611198906,3.8066624897703196,6.309918278226516,-6.907755278982137,2.302585092994046,0.6931471805599453,7.025538314638521,2.9444389791664403,95,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,77
1032943,-87.59978,41.81996,2.302585092994046,5.480638923341991,6.214608098422191,5.0106352940962555,3.912023005428146,0.6931471805599453,3.4011973816621555,5.293304824724492,97,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,64
1056430,-87.65164,41.94376,0.6931471805599453,4.3694478524670215,-6.907755278982137,3.8066624897703196,-6.907755278982137,0.6931471805599453,3.4011973816621555,5.768320995793772,97,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,93
1080532,-87.64108,41.93396,1.3862943611198906,4.736198448394496,5.703782474656201,4.31748811353631,2.302585092994046,1.791759469228055,7.025538314638521,3.367295829986474,95,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,93
1083987,-87.62453,41.85278,1.0986122886681098,4.442651256490317,-6.907755278982137,4.382026634673881,-6.907755278982137,3.332204510175204,7.023758954738443,3.044522437723423,100,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,92
1096191,-87.65236,41.97271,0.6931471805599453,4.007333185232471,-6.907755278982137,3.912023005428146,-6.907755278982137,3.4011973816621555,5.991464547107982,3.8066624897703196,95,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,90
1101458,-87.77086,41.88655,1.791759469228055,4.007333185232471,-6.907755278982137,2.995732273553991,2.5649493574615367,0,7.025538314638521,5.2832037287379885,94,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,73
1113259,-87.67987,42.01761,0.6931471805599453,4.007333185232471,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,4.859812404361672,95,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,90
1127661,-87.70933,41.91791,0.6931471805599453,4.07753744390572,-6.907755278982137,-6.907755278982137,3.2188758248682006,0.6931471805599453,3.8066624897703196,5.4680601411351315,99,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,92
1129741,-87.72026,41.88282,0.6931471805599453,4.382026634673881,6.214608098422191,3.912023005428146,-6.907755278982137,1.9459101490553132,7.025538314638521,-6.907755278982137,101,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73
1171860,-87.64026,41.92628,0.6931471805599453,3.912023005428146,-6.907755278982137,-6.907755278982137,2.70805020110221,0.6931471805599453,2.70805020110221,6.270988431858299,95,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,95
1183249,-87.64483,41.9395,0.6931471805599453,4.3694478524670215,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.6931471805599453,3.4339872044851463,6.210600077024653,93,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95
1185749,-87.68305,41.87086,1.791759469228055,4.59511985013459,-6.907755278982137,4.31748811353631,3.4011973816621555,1.0986122886681098,4.499809670330265,5.749392985908253,98,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,83
1195259,-87.67783,41.91095,1.0986122886681098,4.90527477843843,-6.907755278982137,3.912023005428146,3.4011973816621555,1.3862943611198906,7.024649030453636,5.19295685089021,98,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,98
1225964,-87.64134,41.93804,0.6931471805599453,4.248495242049359,5.298317366548036,4.8283137373023015,-6.907755278982137,0.6931471805599453,3.367295829986474,2.1972245773362196,97,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,92
1229238,-87.75762,41.94735,2.302585092994046,5.3471075307174685,-6.907755278982137,-6.907755278982137,3.912023005428146,0,0.6931471805599453,4.553876891600541,88,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,71
1229267,-87.75419,41.94556,0.6931471805599453,3.6888794541139363,-6.907755278982137,-6.907755278982137,3.2188758248682006,0,1.6094379124341003,2.3978952727983707,90,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,75
1249397,-87.67423,41.97009,1.6094379124341003,4.867534450455582,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,2.3978952727983707,96,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,93
1296053,-87.60086,41.82147,0.6931471805599453,4.31748811353631,5.298317366548036,3.6888794541139363,2.302585092994046,0,7.025538314638521,3.295836866004329,98,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,60
1296218,-87.60129,41.82184,0.6931471805599453,4.31748811353631,5.298317366548036,3.6888794541139363,2.302585092994046,0,2.70805020110221,3.1354942159291497,95,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,60
1304049,-87.68486,41.8719,0.6931471805599453,4.605170185988092,-6.907755278982137,3.2188758248682006,3.2188758248682006,0,7.025538314638521,4.634728988229636,93,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,82
1313847,-87.66956,42.00049,1.3862943611198906,4.248495242049359,-6.907755278982137,-6.907755278982137,1.6094379124341003,0,7.025538314638521,5.017279836814924,81,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,94
1321332,-87.66921,41.92913,2.772588722239781,5.978885764901122,6.684611727667927,5.247024072160486,3.5553480614894135,0.6931471805599453,4.0943445622221,4.30406509320417,98,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,88
1325769,-87.63675,41.91355,0,5.288267030694535,5.298317366548036,4.382026634673881,3.912023005428146,0,3.4011973816621555,3.1354942159291497,98,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,97
1333431,-87.59986,41.82179,1.791759469228055,5.298317366548036,5.991464547107982,4.31748811353631,3.912023005428146,0,2.70805020110221,1.791759469228055,100,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,56
1356190,-87.68896,41.92083,0.6931471805599453,4.499809670330265,-6.907755278982137,-6.907755278982137,3.2188758248682006,0,7.025538314638521,5.71042701737487,99,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,97
1369384,-87.71154,41.95564,0.6931471805599453,4.0943445622221,-6.907755278982137,1.6094379124341003,2.70805020110221,0.6931471805599453,1.9459101490553132,4.8283137373023015,94,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,89
1392594,-87.67239,41.96952,2.0794415416798357,5.123963979403259,-6.907755278982137,4.31748811353631,3.2188758248682006,1.0986122886681098,3.332204510175204,3.1780538303479458,92,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,93
1427950,-87.66806,41.98496,0.6931471805599453,4.787491742782046,6.214608098422191,3.912023005428146,-6.907755278982137,1.0986122886681098,3.4339872044851463,4.3694478524670215,99,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,93
1428589,-87.60523,41.82781,1.0986122886681098,3.912023005428146,5.298317366548036,3.2188758248682006,3.2188758248682006,0,7.025538314638521,5.60947179518496,81,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,40
1434078,-87.64103,41.92989,1.791759469228055,5.940171252720432,5.0106352940962555,3.912023005428146,3.5553480614894135,2.4849066497880004,7.025538314638521,2.6390573296152584,97,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,93
1468342,-87.61586,41.81266,0.6931471805599453,4.174387269895637,5.0106352940962555,3.4011973816621555,2.995732273553991,0.6931471805599453,1.9459101490553132,4.812184355372417,93,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,80
1502674,-87.64012,41.91307,1.6094379124341003,5.062595033026967,-6.907755278982137,4.8283137373023015,3.2188758248682006,1.3862943611198906,5.19295685089021,3.5553480614894135,95,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,92
1502700,-87.63934,41.91406,2.302585092994046,6.052089168924417,-6.907755278982137,5.272999558563747,3.2188758248682006,1.3862943611198906,4.787491742782046,2.772588722239781,88,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,94
1516154,-87.61695,41.88642,0.6931471805599453,4.976733742420574,-6.907755278982137,4.382026634673881,-6.907755278982137,3.4339872044851463,7.025538314638521,2.8903717578961645,94,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,93
1541692,-87.6048,41.82936,0.6931471805599453,4.007333185232471,-6.907755278982137,4.0943445622221,3.2188758248682006,1.0986122886681098,1.9459101490553132,4.543294782270004,93,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,33
1554433,-87.67195,41.71348,0.6931471805599453,4.499809670330265,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.6931471805599453,7.025538314638521,5.081404364984463,97,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,67
1573401,-87.66236,41.85763,1.3862943611198906,4.174387269895637,-6.907755278982137,3.2188758248682006,1.6094379124341003,0.6931471805599453,2.6390573296152584,5.214935757608986,98,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,97
1584422,-87.6488,41.90607,2.302585092994046,5.840641657373398,-6.907755278982137,4.8283137373023015,3.2188758248682006,1.0986122886681098,3.044522437723423,3.2188758248682006,98,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,91
1584509,-87.62941,41.90697,2.3978952727983707,6.163314804034641,8.006367567650246,5.703782474656201,5.0106352940962555,0.6931471805599453,7.025538314638521,3.9512437185814275,94,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,98
1587078,-87.68422,41.91638,1.3862943611198906,5.003946305945459,6.907755278982137,3.912023005428146,3.6888794541139363,0.6931471805599453,7.025538314638521,5.676753802268282,99,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,94
1591370,-87.67634,42.01114,1.791759469228055,4.499809670330265,6.214608098422191,3.912023005428146,2.995732273553991,0.6931471805599453,3.367295829986474,4.532599493153256,97,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,93
1614802,-87.66141,41.93455,1.0986122886681098,4.0943445622221,-6.907755278982137,-6.907755278982137,2.302585092994046,1.3862943611198906,4.499809670330265,5.602118820879701,99,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,87
1623463,-87.6462,41.859,1.791759469228055,4.90527477843843,5.521460917862246,3.912023005428146,3.2188758248682006,0.6931471805599453,3.4339872044851463,3.6888794541139363,100,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,86
1641601,-87.67257,41.97282,0.6931471805599453,4.23410650459726,5.0106352940962555,3.2188758248682006,2.302585092994046,0.6931471805599453,4.787491742782046,5.6131281063880705,96,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,92
1648535,-87.66901,42.01599,1.791759469228055,4.59511985013459,-6.907755278982137,-6.907755278982137,1.6094379124341003,0,7.025538314638521,4.90527477843843,81,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,90
1648671,-87.66849,42.01395,0.6931471805599453,3.4011973816621555,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,2.70805020110221,81,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,88
1648786,-87.6136,41.72836,1.3862943611198906,3.4657359027997265,-6.907755278982137,-6.907755278982137,2.302585092994046,0.6931471805599453,3.4011973816621555,4.430816798843313,95,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,45
1656336,-87.67456,41.82516,1.3862943611198906,4.553876891600541,5.298317366548036,3.912023005428146,2.70805020110221,0,3.4011973816621555,5.583496308781699,94,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,66
1663673,-87.68572,41.89322,1.3862943611198906,4.59511985013459,-6.907755278982137,4.31748811353631,3.2188758248682006,0.6931471805599453,7.025538314638521,5.755742213586912,98,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,88
1668481,-87.69719,41.89665,1.3862943611198906,4.406719247264253,5.298317366548036,3.6888794541139363,2.70805020110221,4.499809670330265,5.220355825078324,4.6913478822291435,97,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,89
1672647,-87.67322,41.99892,1.9459101490553132,4.6913478822291435,-6.907755278982137,-6.907755278982137,2.302585092994046,0.6931471805599453,5.8998973535824915,5.4116460518550396,92,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,89
1678422,-87.65754,41.93465,0.6931471805599453,4.31748811353631,5.521460917862246,4.174387269895637,3.912023005428146,0,2.0794415416798357,3.332204510175204,88,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,86
1721045,-87.66254,41.89003,0.6931471805599453,4.2626798770413155,4.700480365792417,3.4011973816621555,2.70805020110221,0,4.0943445622221,4.543294782270004,92,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,96
1721109,-87.67116,41.99969,2.0794415416798357,4.605170185988092,-6.907755278982137,-6.907755278982137,2.302585092994046,0,7.025538314638521,5.111987788356544,80,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,93
1732652,-87.62369,41.89232,0.6931471805599453,5.030437921392435,-6.907755278982137,4.605170185988092,-6.907755278982137,3.4657359027997265,5.8998973535824915,1.9459101490553132,93,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,98
1746734,-87.59465,41.79984,0.6931471805599453,4.61512051684126,-6.907755278982137,3.912023005428146,-6.907755278982137,0.6931471805599453,7.025538314638521,5.817111159963204,93,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,92
1755737,-87.64068,41.94036,0.6931471805599453,5.043425116919247,8.160518247477505,5.521460917862246,-6.907755278982137,5.8998973535824915,6.593044534142437,-6.907755278982137,101,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,91
1759266,-87.65897,41.93396,1.791759469228055,5.521460917862246,5.521460917862246,4.31748811353631,2.70805020110221,1.0986122886681098,5.8998973535824915,3.4657359027997265,96,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,85
1759389,-87.68127,41.84801,0,4.248495242049359,-6.907755278982137,3.5553480614894135,-6.907755278982137,0.6931471805599453,5.19295685089021,4.77912349311153,99,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,85
1778910,-87.65501,41.85675,2.302585092994046,4.23410650459726,-6.907755278982137,2.9444389791664403,2.9444389791664403,0,5.8998973535824915,6.161207321695077,84,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,95
1784523,-87.70272,41.93998,1.3862943611198906,4.59511985013459,-6.907755278982137,3.6888794541139363,-6.907755278982137,0,5.8998973535824915,4.736198448394496,98,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,90
1810118,-87.59886,41.77892,1.0986122886681098,4.07753744390572,-6.907755278982137,-6.907755278982137,2.70805020110221,0,7.024649030453636,5.7899601708972535,98,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,62
1837153,-87.59477,41.79963,0.6931471805599453,4.74493212836325,-6.907755278982137,-6.907755278982137,-6.907755278982137,1.0986122886681098,7.025538314638521,3.8066624897703196,90,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,92
1852665,-87.65052,41.88575,1.0986122886681098,5.298317366548036,-6.907755278982137,-6.907755278982137,-6.907755278982137,4.0943445622221,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,99
1854000,-87.64315,41.93283,0.6931471805599453,5.41610040220442,-6.907755278982137,4.499809670330265,3.2188758248682006,0,7.025538314638521,5.017279836814924,91,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,96
1900901,-87.67503,42.004,0,4.382026634673881,-6.907755278982137,2.995732273553991,-6.907755278982137,1.0986122886681098,4.499809670330265,3.295836866004329,99,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,89
1917311,-87.62856,41.86991,0.6931471805599453,5.298317366548036,4.605170185988092,4.605170185988092,-6.907755278982137,1.0986122886681098,3.4011973816621555,3.1354942159291497,97,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,96
1921670,-87.70783,41.94663,1.3862943611198906,4.499809670330265,-6.907755278982137,4.248495242049359,3.4011973816621555,0.6931471805599453,5.8998973535824915,5.43372200355424,97,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,89
